#separateur|	;date_format|dd/MM/yyyy;heure_format|hh:mm:ss;float_separateur|,;
CodeStation	Jour	TMax	TMin	TMoy	HMax	HMin	HMoy	Vt	Ins	Rg	ETP
US0001	19/10/1996	21,3	8,7				20	5,1		14,1	
US0001	20/10/1996	20,1	5,5				47	5,6		12,2	
US0001	21/10/1996	11,9	1,7				96	5,1		11,7	
US0001	22/10/1996	11,1	2,7				50	7,5		2,9	
US0001	23/10/1996	13,8	-0,2				52	6,1		9,9	
US0001	24/10/1996	17	5,1				48	2,3		6,9	
US0001	25/10/1996	22,2	11,2				47	3,9		6,4	
US0001	26/10/1996	22,4	5,6				65	7,4		8,7	
US0001	27/10/1996	13,7	-1,5				84	5,2		11	
US0001	28/10/1996	16,9	2				37	3,7		10,9	
US0001	29/10/1996	14,9	-3,2				99	7,9		3,2	
US0001	30/10/1996	-0,6	-4,9				99	8,9		11,6	
US0001	31/10/1996	0,5	-7,2				36	5		8	
US0001	01/11/1996	2,6	-8,9				34	4,4		9,3	
US0001	02/11/1996	13,4	-5,8				17	3,5		12,7	
US0001	03/11/1996	11,8	3,7				44	5,5		12,5	
US0001	04/11/1996	8	5				61	5,2		3,2	
US0001	05/11/1996	9,9	5,6				83	3		3,5	
US0001	06/11/1996	10,5	-1,2				69	4,6		5,1	
US0001	07/11/1996	6,9	-0,2				44	3,7		11,4	
US0001	08/11/1996	3,3	-2,8				58	5,8		9,7	
US0001	09/11/1996	0	-7,1				57	5,3		6,8	
US0001	10/11/1996	-2,7	-7,8				74	4,9		6,4	
US0001	11/11/1996	-4,1	-11,6				58	3,1		7,2	
US0001	12/11/1996	-4,4	-6,1				45	1		5,9	
US0001	13/11/1996	-1,9	-10,4				62	3,1		3,6	
US0001	14/11/1996	5,7	-3,6				24	5		5,6	
US0001	15/11/1996	12,4	5,2				66	5,5		1,9	
US0001	16/11/1996	12,3	-4,9				95	8,5		2,1	
US0001	17/11/1996	-1,6	-6,6				99	7		6,5	
US0001	18/11/1996	-1,5	-4,5				82	1,4		5,1	
US0001	19/11/1996	-1	-3,9				93	4,2		3	
US0001	20/11/1996	-0,5	-2,3				99	4,5		2,7	
US0001	21/11/1996	0,9	-3,3				81	4,8		7,3	
US0001	22/11/1996	1,9	-0,3				84	4,3		4,6	
US0001	23/11/1996	0,2	-9,4				99	4,7		4	
US0001	24/11/1996	-7,5	-14,9				99	5,5		7,1	
US0001	25/11/1996	-6,7	-17,6				59	4,7		8,2	
US0001	26/11/1996	-5,1	-11,8				60	3,5		7	
US0001	27/11/1996	3,8	-14				50	3,9		4	
US0001	28/11/1996	3,4	-1,1				79	5,8		5,9	
US0001	29/11/1996	2,4	-2,2				89	5,2		2,4	
US0001	30/11/1996	-1,6	-5,4				90	6,1		4,8	
US0001	01/12/1996	-1,5	-6				73	5,9		6,2	
US0001	02/12/1996	-2,5	-12,7				83	2,9		4,5	
US0001	03/12/1996	-0,5	-8,8				64	3,5		5,4	
US0001	04/12/1996	0,6	-4,3				91	5,5		3,6	
US0001	05/12/1996	0,9	-1,7				84	4,8		4,8	
US0001	06/12/1996	1,4	-6,7				83	3,2		8,6	
US0001	07/12/1996	0,4	-7,2				87	5,7		8	
US0001	08/12/1996	-0,8	-8,9				78	4,8		7,3	
US0001	09/12/1996	1,6	-5,1				71	4,8		5,7	
US0001	10/12/1996	1,8	-0,9				99	3,8		3,7	
US0001	11/12/1996	1,3	-0,5				99	4		3,8	
US0001	12/12/1996	2,2	-1,6				92	2,7		8,1	
US0001	13/12/1996	3,4	-2				97	3,1		5,7	
US0001	14/12/1996	3,4	-6,5				85	4,1		2,2	
US0001	15/12/1996	0	-6,6				99	6		5,1	
US0001	16/12/1996	-4,4	-12,2				91	6,3		8	
US0001	17/12/1996	-10,4	-17,2				99	7,3		7,2	
US0001	18/12/1996	-14,9	-18,8				87	8,5		5,5	
US0001	19/12/1996	-7,2	-22,1				31	6,1		5,3	
US0001	20/12/1996	2,2	-20,7				32	6,5		6	
US0001	21/12/1996	0,9	-8,8				72	5,2		6,8	
US0001	22/12/1996	-7,6	-12,5				92	5,5		4,2	
US0001	23/12/1996	-12,3	-19,9				99	7,4		3,5	
US0001	24/12/1996	-17,4	-21,5				99	6,8		5,4	
US0001	25/12/1996	-17,1	-20,9				86	2,5		3,2	
US0001	26/12/1996	-3,3	-22,5				50	2,2		4,5	
US0001	27/12/1996	-1,2	-8,1				93	3,7		5,7	
US0001	28/12/1996	-5,4	-17,7				99	2,4		8	
US0001	29/12/1996	-3,8	-18,1				65	2,3		5,4	
US0001	30/12/1996	-3,1	-10,4				99	3,5		3,4	
US0001	31/12/1996	1,6	-5,1				73	5,1		4	
US0001	01/01/1997	6,7	1,5				67	3,8		2,5	
US0001	02/01/1997	6,8	0,4				87	2		4,4	
US0001	03/01/1997	5,7	0,5				85	3,2		4,3	
US0001	04/01/1997	1,3	-10				99	6,1		6	
US0001	05/01/1997	-6,2	-15				99	10,3		7,1	
US0001	06/01/1997	-3	-16,7				45	4,9		8,1	
US0001	07/01/1997	2,2	-10,4				41	4,3		6,7	
US0001	08/01/1997	0,5	-9,6				55	4,7		6,5	
US0001	09/01/1997	-9,2	-22,2				99	6,9		3,9	
US0001	10/01/1997	-17,9	-23,3				99	10,9		5	
US0001	11/01/1997	-17,1	-24,9				62	7,2		5,7	
US0001	12/01/1997	-12,2	-19,8				46	6,5		5,5	
US0001	13/01/1997	-9,5	-19				67	3,7		6	
US0001	14/01/1997	-6,4	-11,1				74	4,6		3,7	
US0001	15/01/1997	-8,9	-21,5				99	8,3		2,6	
US0001	16/01/1997	-14	-24,8				99	8,9		5,4	
US0001	17/01/1997	-8,9	-21,9				42	5		5,7	
US0001	18/01/1997	3	-10,1				41	4,5		4	
US0001	19/01/1997	5,5	-2,8				66	4,3		7,8	
US0001	20/01/1997	6,3	-0,8				74	3,4		10,1	
US0001	21/01/1997	6,9	-9				99	5,4		3,2	
US0001	22/01/1997	-4,6	-14,4				99	9,3		8,6	
US0001	23/01/1997	-4,9	-14,4				75	5,5		8,5	
US0001	24/01/1997	-12,6	-22,1				99	6,7		4	
US0001	25/01/1997	-16,7	-22,2				95	6,8		6,5	
US0001	26/01/1997	-14,4	-19,2				89	4,2		5,5	
US0001	27/01/1997	-13,3	-25,7				77	7,3		6,2	
US0001	28/01/1997	-6,9	-17,5				63	3,1		6,8	
US0001	29/01/1997	-1	-16,7				72	4,3		7,2	
US0001	30/01/1997	6,4	-5,1				60	4,2		9,6	
US0001	31/01/1997	4,5	-0,6				90	5,4		10,2	
US0001	01/02/1997	2,6	-3,2				99	2,1		6,5	
US0001	02/02/1997	0,4	-2,8				97	2,8		12,4	
US0001	03/02/1997	-0,1	-4,8				84	4,6		8,2	
US0001	04/02/1997	-3,7	-6,2				99	8,4		5,2	
US0001	05/02/1997	-4,2	-7,8				99	5		6	
US0001	06/02/1997	-5,5	-8,9				99	4,1		13,2	
US0001	07/02/1997	-4,3	-7,8				97	4		6,5	
US0001	08/02/1997	-4,5	-10,6				98	2		13	
US0001	09/02/1997	-3,7	-7,3				95	2,6		12,6	
US0001	10/02/1997	-5,6	-9,3				99	4,2		10,9	
US0001	11/02/1997	-4,4	-17,5				91	4,2		7,8	
US0001	12/02/1997	-7,7	-21				99	2,7		9,7	
US0001	13/02/1997	-3,3	-12,2				99	4,4		8,2	
US0001	14/02/1997	-5,9	-20,5				99	4,4		13	
US0001	15/02/1997	-3,9	-11,2				96	3,7		6,6	
US0001	16/02/1997	4,3	-9,3				54	4,8		4,2	
US0001	17/02/1997	9,9	1,8				77	7,1		4,3	
US0001	18/02/1997	8,5	-3,3				98	4,7		10,2	
US0001	19/02/1997	6,4	-0,9				62	4,8		15,8	
US0001	20/02/1997	6,2	-2				99	6		9,4	
US0001	21/02/1997	0,5	-8,3				99	9,5		5,9	
US0001	22/02/1997	0,7	-11,6				95	4,6		8,2	
US0001	23/02/1997	-2,6	-11,5				99	5,6		14,7	
US0001	24/02/1997	2,6	-8				56	3		14,3	
US0001	25/02/1997	2,7	-1,6				77	7,1		17	
US0001	26/02/1997	-0,1	-5,6				99	6,5		13	
US0001	27/02/1997	3,4	-4				67	4,6		7,8	
US0001	28/02/1997	5,6	-1,7				82	5,8		6	
US0001	01/03/1997	5,4	-6,1				59	6,1		7,2	
US0001	02/03/1997	5,8	-2,2				57	3,4		13,1	
US0001	03/03/1997	3	-4,3				67	5,7		6,4	
US0001	04/03/1997	-0,2	-11				75	8,1		8,6	
US0001	05/03/1997	-0,4	-10,5				57	5		15,6	
US0001	06/03/1997	11,4	-7,8				21	4,7		14,9	
US0001	07/03/1997	12,6	-5,7				53	4,7		16,2	
US0001	08/03/1997	12	0,9				48	4,3		17	
US0001	09/03/1997	13,7	-1,8				50	5,4		18,3	
US0001	10/03/1997	13,6	-1,1				53	5,6		18,4	
US0001	11/03/1997	7,4	-1,6				63	3,4		19	
US0001	12/03/1997	6,4	-0,7				62	7,2		10,5	
US0001	13/03/1997	1,3	-7,7				99	7,2		1,9	
US0001	14/03/1997	-3,9	-12,7				99	7,2		11,6	
US0001	15/03/1997	7,3	-8,2				27	7,2		15	
US0001	16/03/1997	11	0				42	7,2		14,7	
US0001	17/03/1997	9,8	-1,4				71	4,3		13,2	
US0001	18/03/1997	8,7	-1,7				50	5,2		4,8	
US0001	19/03/1997	14,6	0,3				48	4,4		13,8	
US0001	20/03/1997	15,8	3,1				57	3,1		16,9	
US0001	21/03/1997	11,5	-0,6				77	6,9		15,7	
US0001	22/03/1997	9,8	-2,1				50	3,8		19,9	
US0001	23/03/1997	6,7	0,4				56	4,5		17,4	
US0001	24/03/1997	5,7	0,5				99	5,6		3,2	
US0001	25/03/1997	19,2	-2,9				28	5,3		11,6	
US0001	26/03/1997	22,7	3,2				29	5,3		22,1	
US0001	27/03/1997	13,8	5,1				68	5,3		20,2	
US0001	28/03/1997	10,9	2,8				88	5,3		6,3	
US0001	29/03/1997	13,1	-0,1				53	3,9		13,9	
US0001	30/03/1997	16,4	-4,4				50	3,8		22,4	
US0001	31/03/1997	20,2	1				33	6,8		22,9	
US0001	01/04/1997	18,2	6				39	6,9		18,3	
US0001	02/04/1997	16,4	4,6				53	3,7		6,4	
US0001	03/04/1997	15,2	6,6				74	2,9		9,8	
US0001	04/04/1997	15,3	10,1				67	1,4		5,2	
US0001	05/04/1997	12,6	-3,5				99	6,5		3,3	
US0001	06/04/1997	3,4	-6,6				99	11,5		9,2	
US0001	07/04/1997	4	-9				44	6,8		24	
US0001	08/04/1997	1,7	-9,9				56	6,6		21,4	
US0001	09/04/1997	2,3	-2,5				57	2,1		21,2	
US0001	10/04/1997	0	-1,6				93	4,3		4,5	
US0001	11/04/1997	2,9	-2,2				72	6,4		5,4	
US0001	12/04/1997	7,3	-4,4				52	6		8	
US0001	13/04/1997	12,2	-4,4				46	3,4		21,5	
US0001	14/04/1997	15,7	2,2				42	6,2		26,9	
US0001	15/04/1997	13,3	-4,1				63	4,5		18,3	
US0001	16/04/1997	12,7	-3,9				25	5,6		22,1	
US0001	17/04/1997	20,7	-0,3				30	2		26,7	
US0001	18/04/1997	20,8	1,8				59	4,6		16	
US0001	19/04/1997	19,6	2				40	2,8		25	
US0001	20/04/1997	16,6	3,4				50	2,3		10,1	
US0001	21/04/1997	11,9	7,5				81	1,6		12,8	
US0001	22/04/1997	14	5,5				64	2,6		13,4	
US0001	23/04/1997	14,1	0,1				53	3,7		20,1	
US0001	24/04/1997	17	1,4				38	2,7		20,2	
US0001	25/04/1997	17,8	4,7				41	1		20,4	
US0001	26/04/1997	18,8	7,6				39	2,3		17	
US0001	27/04/1997	21,8	4,6				36	1,7		15,8	
US0001	28/04/1997	22,8	8,5				41	3,6		27,5	
US0001	29/04/1997	22,8	1,6				51	3,5		19,7	
US0001	30/04/1997	13,6	-0,1				86	8,5		5,2	
US0001	01/05/1997	13,6	6,4				59	3,4		27,1	
US0001	02/05/1997	13,2	5,6				73	6,9		5,2	
US0001	03/05/1997	20,4	3,2				50	6,1		24,2	
US0001	04/05/1997	22,7	12,6				41	4,5		28,2	
US0001	05/05/1997	21,9	3,2				30	9,1		28,8	
US0001	06/05/1997	19,6	10,5				47	6,3		25,7	
US0001	07/05/1997	17,6	8,3				99	5,7		4,7	
US0001	08/05/1997	17,9	3,4				50	8,3		21	
US0001	09/05/1997	22,8	3				26	5,8		30,2	
US0001	10/05/1997	23,3	13				35	5,8		29,3	
US0001	11/05/1997	16,4	2,8				60	8,7		13,8	
US0001	12/05/1997	14,4	-1,2				60	6,6		20,2	
US0001	13/05/1997	14,5	5,5				46	2,9		22,1	
US0001	14/05/1997	14,6	1,4				39	8,3		17,5	
US0001	15/05/1997	26	1,6				18	4,8		30,1	
US0001	16/05/1997	27,8	10,1				43	5,8		21,9	
US0001	17/05/1997	30,8	14,4				34	3,2		26,5	
US0001	18/05/1997	28,7	6,7				57	6		22,3	
US0001	19/05/1997	17,7	2,7				81	7,7		30,5	
US0001	20/05/1997	19,9	4,5				36	3,1		29,1	
US0001	21/05/1997	21,6	6,2				38	3		31,4	
US0001	22/05/1997	24,7	9				35	6,2		28,4	
US0001	23/05/1997	24,6	13,8				47	5,7		18,3	
US0001	24/05/1997	19,2	11,8				89	4,6		7,9	
US0001	25/05/1997	17,2	5,8				99	6,6		5,3	
US0001	26/05/1997	12,7	8				99	6,1		9	
US0001	27/05/1997	13,3	8,4				77	3,6		5,4	
US0001	28/05/1997	15	8,8				74	2,7		5,5	
US0001	29/05/1997	20,5	7,1				50	3,9		8,5	
US0001	30/05/1997	25,7	10,1				44	3,2		26,4	
US0001	31/05/1997	26,8	11,3				41	1,7		31,1	
US0001	01/06/1997	27,3	10,4				36	2,8		30,8	
US0001	02/06/1997	26,8	13,1				42	2,3		26,8	
US0001	03/06/1997	25,6	14,3				53	2,4		18,4	
US0001	04/06/1997	28,1	13,8				47	1		21,9	
US0001	05/06/1997	25,5	11,6				64	4,2		21,5	
US0001	06/06/1997	26	12,5				49	3,7		27	
US0001	07/06/1997	25,8	12,2				52	2		21,9	
US0001	08/06/1997	25,3	10				44	3,5		25,8	
US0001	09/06/1997	26,1	12,6				41	3,4		29,1	
US0001	10/06/1997	26,2	12,7				48	2,7		23,9	
US0001	11/06/1997	25,8	16,4				55	1,4		20	
US0001	12/06/1997	28	15,4				60	1,9		12,8	
US0001	13/06/1997	26,8	14,6				54	1,8		23,7	
US0001	14/06/1997	29,7	18,6				48	1,8		29,2	
US0001	15/06/1997	29,1	15,6				60	4,2		21,5	
US0001	16/06/1997	28,5	11,9				44	2,6		30,6	
US0001	17/06/1997	29,1	15,9				49	1,3		25,6	
US0001	18/06/1997	31,1	17,1				50	1,9		29,7	
US0001	19/06/1997	31,4	19,3				61	1,9		27,6	
US0001	20/06/1997	31,3	18,4				65	3,1		13,8	
US0001	21/06/1997	30,5	19,3				54	1,2		21	
US0001	22/06/1997	31,3	21,7				68	1,7		26,6	
US0001	23/06/1997	31,2	22,3				60	3,9		28,4	
US0001	24/06/1997	27,9	18,9				76	4,5		13,4	
US0001	25/06/1997	27,3	14,7				50	2		27,1	
US0001	26/06/1997	28,9	15				49	0,9		31	
US0001	27/06/1997	30,5	19,8				51	2,7		31,5	
US0001	28/06/1997	30,7	17,7				68	3,1		28,5	
US0001	29/06/1997	29,2	18,3				69	1,8		10	
US0001	30/06/1997	30,5	20,4				58	0,5		30,4	
US0001	01/07/1997	29,7	15,2				75	3,4		23,5	
US0001	02/07/1997	22,4	11,9				99	5,1		21,7	
US0001	03/07/1997	21,3	11,7				66	4,4		13,2	
US0001	04/07/1997	23,6	8,4				47	3,5		22,1	
US0001	05/07/1997	24	13,7				60	2,1		23	
US0001	06/07/1997	25,9	9,1				48	1,7		30,1	
US0001	07/07/1997	28,7	18,9				54	2,2		18,3	
US0001	08/07/1997	28,1	12,9				58	1,7		25,6	
US0001	09/07/1997	25,2	14				62	1,9		25,9	
US0001	10/07/1997	30,1	17,1				52	3,2		17,7	
US0001	11/07/1997	31,7	20,9				57	3,9		23,1	
US0001	12/07/1997	31,4	21,3				68	4,4		21	
US0001	13/07/1997	31,9	18,8				72	3,5		22	
US0001	14/07/1997	31,8	16				72	3,6		30	
US0001	15/07/1997	33,3	19,3				51	1,9		30,1	
US0001	16/07/1997	33	22,2				60	3,6		29,6	
US0001	17/07/1997	33	19,5				61	3,2		23,1	
US0001	18/07/1997	33,4	21,8				58	2,8		19,8	
US0001	19/07/1997	32,9	21,6				58	2,6		22,1	
US0001	20/07/1997	30,9	19,5				58	2,5		22,3	
US0001	21/07/1997	27,9	20				68	1,8		20,4	
US0001	22/07/1997	25,8	19				76	1,4		15,5	
US0001	23/07/1997	28,8	21,4				67	2,6		13,1	
US0001	24/07/1997	34	22,9				66	2,9		21,3	
US0001	25/07/1997	34,1	21,7				51	3,7		23,8	
US0001	26/07/1997	33	22,3				52	3		20,7	
US0001	27/07/1997	27,8	20,6				66	2,6		10,8	
US0001	28/07/1997	26,4	15,1				61	2		24,5	
US0001	29/07/1997	24,7	14				53	1,8		25	
US0001	30/07/1997	25,5	13,3				46	1,2		26,6	
US0001	31/07/1997	27,2	15				46	2,5		23,4	
US0001	01/08/1997	30,2	18,3				51	2,1		16,2	
US0001	02/08/1997	32,3	19,4				50	1,1		28,5	
US0001	03/08/1997	30,5	18,4				55	2,1		24	
US0001	04/08/1997	28	11,8				50	3,1		24,9	
US0001	05/08/1997	25,5	11,1				46	1,9		27,9	
US0001	06/08/1997	26,8	13,8				46	1,6		20,4	
US0001	07/08/1997	26,9	12,4				42	2,2		22,9	
US0001	08/08/1997	26,9	12,4				36	2,5		26,4	
US0001	09/08/1997	25,8	16,4				53	1,9		23,7	
US0001	10/08/1997	18	13,4				65	2,4		14,3	
US0001	11/08/1997	20,2	16,7				74	2		8,4	
US0001	12/08/1997	22,5	13,8				68	1,8		6,7	
US0001	13/08/1997	24	13,9				50	2,2		24,6	
US0001	14/08/1997	28,3	15,1				55	3		10,9	
US0001	15/08/1997	30,2	18,1				52	2,6		26,6	
US0001	16/08/1997	28,5	17,8				52	2,7		22,9	
US0001	17/08/1997	19,9	14,4				72	2,6		9,1	
US0001	18/08/1997	20	15,9				71	1,7		15,8	
US0001	19/08/1997	23,1	16,6				71	2,5		7,8	
US0001	20/08/1997	24,5	11,5				52	2,8		21,9	
US0001	21/08/1997	24,7	11,5				46	1,9		25,1	
US0001	22/08/1997	28,5	12,7				43	1,7		24,4	
US0001	23/08/1997	29,9	17,8				52	2,7		23,5	
US0001	24/08/1997	29,7	16,8				55	2,6		23,2	
US0001	25/08/1997	27,6	19,8				66	2,1		8,6	
US0001	26/08/1997	28,5	18,4				59	1,6		16,9	
